item,type,driver,column,row,x_min,x_max,y_min,y_max,source_level,note,module,part_group,x_center,y_center,z_center,diameter,radius,cut_axis,feature_class,assembly_label,component_name,component_path,parent_component,parent_transform_found,fixed,matrix_status,local_x_mm,local_y_mm,local_z_mm,raw_transform_x_center,raw_transform_y_center,raw_transform_z_center,bbox_center_x,bbox_center_y,bbox_center_z,z_min,z_max,x_len,y_len,z_len,geometry_source,step_source,width_variant_adjustment,door_height,template_name,template_source,template_source_length,template_scale_y,hardware_type,y_relation,y_offset,template_unit,template_height,door_width,flat_width,flat_height,sheet_thickness,return_depth,lock_hole_center_x,lock_hole_center_y,lock_mount_hole_policy,hinge_axis_x,bend_id,bend_radius,flat_extra_mm,formed_length_mm,bend_angle_deg,line_axis
META_right_vertical_bend_R02,door_bend_semantic_feature,door_local_coordinate,R,2,476.4,477.6,337.0,635.0,ordinary_door_bend_semantic_gold_verified,right side return bend; flat extra each side = 19.2; semantic feature verified from ordinary 1/12..6/12 DXF flat size and generated formed bbox,,,477.0,486.0,0.8,,,,,,,,,,,,,,,,,,,,,,,1.2,298.0,1.2,,,,298.0,,,,,,,,,,,475.4,334.4,0.8,15.0,,,,,right_vertical_bend,1.0,19.2,298.0,90,Y
META_bottom_horizontal_bend_R02,door_bend_semantic_feature,door_local_coordinate,R,2,40.0,477.0,336.4,337.6,ordinary_door_bend_semantic_gold_verified,bottom return bend; flat extra each end = 18.2; semantic feature verified from ordinary 1/12..6/12 DXF flat size and generated formed bbox,,,258.5,337.0,0.8,,,,,,,,,,,,,,,,,,,,,,,437.0,1.2,1.2,,,,298.0,,,,,,,,,,,475.4,334.4,0.8,15.0,,,,,bottom_horizontal_bend,1.0,18.2,437.0,90,X
META_top_horizontal_bend_R02,door_bend_semantic_feature,door_local_coordinate,R,2,40.0,477.0,634.4,635.6,ordinary_door_bend_semantic_gold_verified,top return bend; flat extra each end = 18.2; semantic feature verified from ordinary 1/12..6/12 DXF flat size and generated formed bbox,,,258.5,635.0,0.8,,,,,,,,,,,,,,,,,,,,,,,437.0,1.2,1.2,,,,298.0,,,,,,,,,,,475.4,334.4,0.8,15.0,,,,,top_horizontal_bend,1.0,18.2,437.0,90,X
REF_lock_hole_center_R02,lock_hole_reference,door_local_coordinate,R,2,53.0,57.0,484.0,488.0,gold_standard_sw_transform_step_verified,ordinary 1/12..6/12 lock center basis; SW v002 and exact STEP verify lock-side hardware local_y=0 = door center,,,55.0,486.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.0,,,,,,,,,,,,,,,,,,,,,,,,
REF_lock_mount_hole_upper_R02,lock_mount_hole_reference,door_local_coordinate,R,2,54.0,56.0,510.0,512.0,dxf_step_verified_only_for_2_12_panel,R1 lock mount hole pair exists in 2/12 door panel DXF and STEP signature,,,55.0,511.0,0.2,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,298.0,,,,,,,,,,,,,,,,,,,,,,,,
REF_lock_mount_hole_lower_R02,lock_mount_hole_reference,door_local_coordinate,R,2,54.0,56.0,460.0,462.0,dxf_step_verified_only_for_2_12_panel,R1 lock mount hole pair exists in 2/12 door panel DXF and STEP signature,,,55.0,461.0,0.2,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,298.0,,,,,,,,,,,,,,,,,,,,,,,,
REF_side_arc_relief_R02,side_arc_relief_cut,door_local_coordinate,R,2,38.0,42.0,484.0,488.0,gold_dxf_flat_pattern_semantic,R2 side relief arc from ordinary door panel DXF; visible geometry cut in folded panel,,,40.0,486.0,0.2,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,298.0,,,,,,,,,,,,,,,,,,,,,,,,
REF_electric_lock_hook_R02,lock_hook_reference,door_local_coordinate,R,2,51.0,59.0,480.0,492.0,gold_standard_sw_transform_step_verified,door-local dx=203.5 dy=0 dz=-11.3; verified from SolidWorks v002 transform and exact STEP centered candidate,,,55.0,486.0,-11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.0,,,,,,,,,,,,,,,,,,,,,,,,
REF_u_lock_hook_pad_R02,lock_pad_reference,door_local_coordinate,R,2,49.0,61.0,476.0,496.0,gold_standard_sw_transform_step_verified,door-local dx=203.5 dy=0 dz=-10.5; verified from SolidWorks v002 transform and exact STEP centered candidate,,,55.0,486.0,-10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.0,,,,,,,,,,,,,,,,,,,,,,,,
REF_plastic_bushing_top_R02,plastic_bushing_reference,door_local_coordinate,R,2,463.0,471.0,632.5,640.5,ordinary_door_series_hardware_relation_gold_verified,door-local hinge-side top bushing reference; series audit verifies y = door_center_y + door_height/2 + 1.5,,,467.0,636.5,-7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.0,,,,,,,,,,,,,,,,,,,,,,,,
REF_hinge_panel_hole_top_R02,hinge_panel_hole_reference,door_local_coordinate,R,2,461.9,472.1,635.5,645.7,gold_dxf_flat_pattern_semantic,hinge-side panel hole r=5.1; y = door_center_y + door_height/2 + 5.6,,,467.0,640.6,0.2,,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,298.0,,,,,,,,,,,,,,,,,,,,,,,,
REF_plastic_bushing_bottom_R02,plastic_bushing_reference,door_local_coordinate,R,2,463.0,471.0,331.5,339.5,ordinary_door_series_hardware_relation_gold_verified,door-local hinge-side bottom bushing reference; series audit verifies y = door_center_y - door_height/2 - 1.5,,,467.0,335.5,-7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.0,,,,,,,,,,,,,,,,,,,,,,,,
REF_hinge_panel_hole_bottom_R02,hinge_panel_hole_reference,door_local_coordinate,R,2,461.9,472.1,326.3,336.5,gold_dxf_flat_pattern_semantic,hinge-side panel hole r=5.1; y = door_center_y - door_height/2 - 5.6,,,467.0,331.4,0.2,,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,298.0,,,,,,,,,,,,,,,,,,,,,,,,
REF_hinge_pin_bottom_R02,hinge_pin_reference,door_local_coordinate,R,2,464.0,470.0,320.3,334.3,ordinary_door_series_hardware_relation_gold_verified,door-local lower hinge pin reference; series audit verifies y = door_center_y - door_height/2 - 9.7,,,467.0,327.3,-7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.0,,,,,,,,,,,,,,,,,,,,,,,,
REF_circlip_top_R02,circlip_reference,door_local_coordinate,R,2,462.0,472.0,605.3,606.1,ordinary_door_series_hardware_relation_gold_verified,door-local top circlip reference; series audit verifies y = door_center_y + door_height/2 - 29.3,,,467.0,605.7,-7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.0,,,,,,,,,,,,,,,,,,,,,,,,
REF_circlip_bottom_R02,circlip_reference,door_local_coordinate,R,2,462.0,472.0,366.2,367.0,ordinary_door_series_hardware_relation_gold_verified,door-local bottom circlip reference; series audit verifies y = door_center_y - door_height/2 + 29.6,,,467.0,366.6,-7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.0,,,,,,,,,,,,,,,,,,,,,,,,
SW_rebuilt_sheetmetal_rib_rib_2_12_gold_step_R03,door_rib,door_local_coordinate,R,3,,,,,validated_solidworks_step,"rib length = door_height - 10.5; exact STEP when available, otherwise scaled from nearest rib template",,,258.5,791.0,,,,,,,,,,,,,,,,,,,,,,-14.8,-0.8,88.4,287.5,14.0,,,,298.0,rib_2_12_gold_step,C:\sw16029_standard_ascii\rib_2_12.step,287.5,1.0,,,,,,,,,,,,,,,,,,,,
SW_door_hardware_latch_mount_plate_01_R03,door_hardware_step_repositioned,door_local_coordinate,R,3,,,,,validated_exact_door_hardware_step,real hardware geometry from selected gold door assembly; y position follows door-local relation,,,467.0,925.2,-7.4,,,,,,,,,,,,,,,,,,,,,,,18.0,28.0,13.2,,,,298.0,,C:\sw16029_standard_ascii\door_2_12_assembly_exact.step,,,latch_mount_plate,top_from_half,-14.8,2/12,298.0,,,,,,,,,,,,,,,
SW_door_hardware_latch_mount_plate_02_R03,door_hardware_step_repositioned,door_local_coordinate,R,3,,,,,validated_exact_door_hardware_step,real hardware geometry from selected gold door assembly; y position follows door-local relation,,,467.0,656.8,-7.4,,,,,,,,,,,,,,,,,,,,,,,18.0,28.0,13.2,,,,298.0,,C:\sw16029_standard_ascii\door_2_12_assembly_exact.step,,,latch_mount_plate,bottom_from_half,14.8,2/12,298.0,,,,,,,,,,,,,,,
SW_door_hardware_u_lock_hook_pad_03_R03,door_hardware_step_repositioned,door_local_coordinate,R,3,,,,,validated_exact_door_hardware_step,real hardware geometry from selected gold door assembly; y position follows door-local relation,,,55.0,791.0,-6.05,,,,,,,,,,,,,,,,,,,,,,,24.8,70.0,10.5,,,,298.0,,C:\sw16029_standard_ascii\door_2_12_assembly_exact.step,,,u_lock_hook_pad,center_offset,0.0,2/12,298.0,,,,,,,,,,,,,,,
SW_door_hardware_plastic_bushing_04_R03,door_hardware_step_repositioned,door_local_coordinate,R,3,,,,,validated_exact_door_hardware_step,real hardware geometry from selected gold door assembly; y position follows door-local relation,,,467.0,938.0,-7.0,,,,,,,,,,,,,,,,,,,,,,,13.0,7.0,13.0,,,,298.0,,C:\sw16029_standard_ascii\door_2_12_assembly_exact.step,,,plastic_bushing,top_from_half,-2.0,2/12,298.0,,,,,,,,,,,,,,,
SW_door_hardware_plastic_bushing_05_R03,door_hardware_step_repositioned,door_local_coordinate,R,3,,,,,validated_exact_door_hardware_step,real hardware geometry from selected gold door assembly; y position follows door-local relation,,,467.0,644.0,-7.0,,,,,,,,,,,,,,,,,,,,,,,13.0,7.0,13.0,,,,298.0,,C:\sw16029_standard_ascii\door_2_12_assembly_exact.step,,,plastic_bushing,bottom_from_half,2.0,2/12,298.0,,,,,,,,,,,,,,,
SW_door_hardware_door_hinge_pin_06_R03,door_hardware_step_repositioned,door_local_coordinate,R,3,,,,,validated_exact_door_hardware_step,real hardware geometry from selected gold door assembly; y position follows door-local relation,,,467.0,632.3,-7.0,,,,,,,,,,,,,,,,,,,,,,,6.0,87.0,6.0,,,,298.0,,C:\sw16029_standard_ascii\door_2_12_assembly_exact.step,,,door_hinge_pin,bottom_from_half,-9.7,2/12,298.0,,,,,,,,,,,,,,,
SW_door_hardware_hinge_retainer_plate_07_R03,door_hardware_step_repositioned,door_local_coordinate,R,3,,,,,validated_exact_door_hardware_step,real hardware geometry from selected gold door assembly; y position follows door-local relation,,,467.0,910.3,-7.724,,,,,,,,,,,,,,,,,,,,,,,10.0,0.8,8.553,,,,298.0,,C:\sw16029_standard_ascii\door_2_12_assembly_exact.step,,,hinge_retainer_plate,top_from_half,-29.7,2/12,298.0,,,,,,,,,,,,,,,
SW_door_hardware_hinge_retainer_plate_08_R03,door_hardware_step_repositioned,door_local_coordinate,R,3,,,,,validated_exact_door_hardware_step,real hardware geometry from selected gold door assembly; y position follows door-local relation,,,467.0,671.2,-7.724,,,,,,,,,,,,,,,,,,,,,,,10.0,0.8,8.553,,,,298.0,,C:\sw16029_standard_ascii\door_2_12_assembly_exact.step,,,hinge_retainer_plate,bottom_from_half,29.2,2/12,298.0,,,,,,,,,,,,,,,
SW_door_hardware_electric_lock_hook_09_R03,door_hardware_step_repositioned,door_local_coordinate,R,3,,,,,validated_exact_door_hardware_step,real hardware geometry from selected gold door assembly; y position follows door-local relation,,,55.0,791.0,-25.944,,,,,,,,,,,,,,,,,,,,,,,20.55,34.04,29.288,,,,298.0,,C:\sw16029_standard_ascii\door_2_12_assembly_exact.step,,,electric_lock_hook,center_offset,0.0,2/12,298.0,,,,,,,,,,,,,,,
SW_exact_sheetmetal_door_panel_door_2_12_panel_template_R03,door_module,door_local_coordinate,R,3,,,642.0,940.0,validated_solidworks_panel_step,"door drives panel, weldment, rib, lock, hinge and local hardware references",,,258.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.0,door_2_12_panel_template,C:\sw16029_standard_ascii\door_2_12_assembly.step,,1.0,,,,,298.0,437.0,475.4,334.4,0.8,15.0,55.0,791.0,enabled_by_2_12_dxf_and_step_signature,467.0,,,,,,
META_left_vertical_bend_R03,door_bend_semantic_feature,door_local_coordinate,R,3,39.4,40.6,642.0,940.0,ordinary_door_bend_semantic_gold_verified,left side return bend; flat extra each side = 19.2; semantic feature verified from ordinary 1/12..6/12 DXF flat size and generated formed bbox,,,40.0,791.0,0.8,,,,,,,,,,,,,,,,,,,,,,,1.2,298.0,1.2,,,,298.0,,,,,,,,,,,475.4,334.4,0.8,15.0,,,,,left_vertical_bend,1.0,19.2,298.0,90,Y
META_right_vertical_bend_R03,door_bend_semantic_feature,door_local_coordinate,R,3,476.4,477.6,642.0,940.0,ordinary_door_bend_semantic_gold_verified,right side return bend; flat extra each side = 19.2; semantic feature verified from ordinary 1/12..6/12 DXF flat size and generated formed bbox,,,477.0,791.0,0.8,,,,,,,,,,,,,,,,,,,,,,,1.2,298.0,1.2,,,,298.0,,,,,,,,,,,475.4,334.4,0.8,15.0,,,,,right_vertical_bend,1.0,19.2,298.0,90,Y
META_bottom_horizontal_bend_R03,door_bend_semantic_feature,door_local_coordinate,R,3,40.0,477.0,641.4,642.6,ordinary_door_bend_semantic_gold_verified,bottom return bend; flat extra each end = 18.2; semantic feature verified from ordinary 1/12..6/12 DXF flat size and generated formed bbox,,,258.5,642.0,0.8,,,,,,,,,,,,,,,,,,,,,,,437.0,1.2,1.2,,,,298.0,,,,,,,,,,,475.4,334.4,0.8,15.0,,,,,bottom_horizontal_bend,1.0,18.2,437.0,90,X
META_top_horizontal_bend_R03,door_bend_semantic_feature,door_local_coordinate,R,3,40.0,477.0,939.4,940.6,ordinary_door_bend_semantic_gold_verified,top return bend; flat extra each end = 18.2; semantic feature verified from ordinary 1/12..6/12 DXF flat size and generated formed bbox,,,258.5,940.0,0.8,,,,,,,,,,,,,,,,,,,,,,,437.0,1.2,1.2,,,,298.0,,,,,,,,,,,475.4,334.4,0.8,15.0,,,,,top_horizontal_bend,1.0,18.2,437.0,90,X
REF_lock_hole_center_R03,lock_hole_reference,door_local_coordinate,R,3,53.0,57.0,789.0,793.0,gold_standard_sw_transform_step_verified,ordinary 1/12..6/12 lock center basis; SW v002 and exact STEP verify lock-side hardware local_y=0 = door center,,,55.0,791.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.0,,,,,,,,,,,,,,,,,,,,,,,,
REF_lock_mount_hole_upper_R03,lock_mount_hole_reference,door_local_coordinate,R,3,54.0,56.0,815.0,817.0,dxf_step_verified_only_for_2_12_panel,R1 lock mount hole pair exists in 2/12 door panel DXF and STEP signature,,,55.0,816.0,0.2,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,298.0,,,,,,,,,,,,,,,,,,,,,,,,
REF_lock_mount_hole_lower_R03,lock_mount_hole_reference,door_local_coordinate,R,3,54.0,56.0,765.0,767.0,dxf_step_verified_only_for_2_12_panel,R1 lock mount hole pair exists in 2/12 door panel DXF and STEP signature,,,55.0,766.0,0.2,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,298.0,,,,,,,,,,,,,,,,,,,,,,,,
REF_side_arc_relief_R03,side_arc_relief_cut,door_local_coordinate,R,3,38.0,42.0,789.0,793.0,gold_dxf_flat_pattern_semantic,R2 side relief arc from ordinary door panel DXF; visible geometry cut in folded panel,,,40.0,791.0,0.2,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,298.0,,,,,,,,,,,,,,,,,,,,,,,,
REF_electric_lock_hook_R03,lock_hook_reference,door_local_coordinate,R,3,51.0,59.0,785.0,797.0,gold_standard_sw_transform_step_verified,door-local dx=203.5 dy=0 dz=-11.3; verified from SolidWorks v002 transform and exact STEP centered candidate,,,55.0,791.0,-11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.0,,,,,,,,,,,,,,,,,,,,,,,,
REF_u_lock_hook_pad_R03,lock_pad_reference,door_local_coordinate,R,3,49.0,61.0,781.0,801.0,gold_standard_sw_transform_step_verified,door-local dx=203.5 dy=0 dz=-10.5; verified from SolidWorks v002 transform and exact STEP centered candidate,,,55.0,791.0,-10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.0,,,,,,,,,,,,,,,,,,,,,,,,
REF_plastic_bushing_top_R03,plastic_bushing_reference,door_local_coordinate,R,3,463.0,471.0,937.5,945.5,ordinary_door_series_hardware_relation_gold_verified,door-local hinge-side top bushing reference; series audit verifies y = door_center_y + door_height/2 + 1.5,,,467.0,941.5,-7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.0,,,,,,,,,,,,,,,,,,,,,,,,
REF_hinge_panel_hole_top_R03,hinge_panel_hole_reference,door_local_coordinate,R,3,461.9,472.1,940.5,950.7,gold_dxf_flat_pattern_semantic,hinge-side panel hole r=5.1; y = door_center_y + door_height/2 + 5.6,,,467.0,945.6,0.2,,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,298.0,,,,,,,,,,,,,,,,,,,,,,,,
REF_plastic_bushing_bottom_R03,plastic_bushing_reference,door_local_coordinate,R,3,463.0,471.0,636.5,644.5,ordinary_door_series_hardware_relation_gold_verified,door-local hinge-side bottom bushing reference; series audit verifies y = door_center_y - door_height/2 - 1.5,,,467.0,640.5,-7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.0,,,,,,,,,,,,,,,,,,,,,,,,
REF_hinge_panel_hole_bottom_R03,hinge_panel_hole_reference,door_local_coordinate,R,3,461.9,472.1,631.3,641.5,gold_dxf_flat_pattern_semantic,hinge-side panel hole r=5.1; y = door_center_y - door_height/2 - 5.6,,,467.0,636.4,0.2,,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,298.0,,,,,,,,,,,,,,,,,,,,,,,,
REF_hinge_pin_bottom_R03,hinge_pin_reference,door_local_coordinate,R,3,464.0,470.0,625.3,639.3,ordinary_door_series_hardware_relation_gold_verified,door-local lower hinge pin reference; series audit verifies y = door_center_y - door_height/2 - 9.7,,,467.0,632.3,-7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.0,,,,,,,,,,,,,,,,,,,,,,,,
REF_circlip_top_R03,circlip_reference,door_local_coordinate,R,3,462.0,472.0,910.3,911.1,ordinary_door_series_hardware_relation_gold_verified,door-local top circlip reference; series audit verifies y = door_center_y + door_height/2 - 29.3,,,467.0,910.7,-7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.0,,,,,,,,,,,,,,,,,,,,,,,,
REF_circlip_bottom_R03,circlip_reference,door_local_coordinate,R,3,462.0,472.0,671.2,672.0,ordinary_door_series_hardware_relation_gold_verified,door-local bottom circlip reference; series audit verifies y = door_center_y - door_height/2 + 29.6,,,467.0,671.6,-7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.0,,,,,,,,,,,,,,,,,,,,,,,,
SW_rebuilt_sheetmetal_rib_rib_2_12_gold_step_R04,door_rib,door_local_coordinate,R,4,,,,,validated_solidworks_step,"rib length = door_height - 10.5; exact STEP when available, otherwise scaled from nearest rib template",,,258.5,1096.0,,,,,,,,,,,,,,,,,,,,,,-14.8,-0.8,88.4,287.5,14.0,,,,298.0,rib_2_12_gold_step,C:\sw16029_standard_ascii\rib_2_12.step,287.5,1.0,,,,,,,,,,,,,,,,,,,,
SW_door_hardware_latch_mount_plate_01_R04,door_hardware_step_repositioned,door_local_coordinate,R,4,,,,,validated_exact_door_hardware_step,real hardware geometry from selected gold door assembly; y position follows door-local relation,,,467.0,1230.2,-7.4,,,,,,,,,,,,,,,,,,,,,,,18.0,28.0,13.2,,,,298.0,,C:\sw16029_standard_ascii\door_2_12_assembly_exact.step,,,latch_mount_plate,top_from_half,-14.8,2/12,298.0,,,,,,,,,,,,,,,
SW_door_hardware_latch_mount_plate_02_R04,door_hardware_step_repositioned,door_local_coordinate,R,4,,,,,validated_exact_door_hardware_step,real hardware geometry from selected gold door assembly; y position follows door-local relation,,,467.0,961.8,-7.4,,,,,,,,,,,,,,,,,,,,,,,18.0,28.0,13.2,,,,298.0,,C:\sw16029_standard_ascii\door_2_12_assembly_exact.step,,,latch_mount_plate,bottom_from_half,14.8,2/12,298.0,,,,,,,,,,,,,,,
SW_door_hardware_u_lock_hook_pad_03_R04,door_hardware_step_repositioned,door_local_coordinate,R,4,,,,,validated_exact_door_hardware_step,real hardware geometry from selected gold door assembly; y position follows door-local relation,,,55.0,1096.0,-6.05,,,,,,,,,,,,,,,,,,,,,,,24.8,70.0,10.5,,,,298.0,,C:\sw16029_standard_ascii\door_2_12_assembly_exact.step,,,u_lock_hook_pad,center_offset,0.0,2/12,298.0,,,,,,,,,,,,,,,
SW_door_hardware_plastic_bushing_04_R04,door_hardware_step_repositioned,door_local_coordinate,R,4,,,,,validated_exact_door_hardware_step,real hardware geometry from selected gold door assembly; y position follows door-local relation,,,467.0,1243.0,-7.0,,,,,,,,,,,,,,,,,,,,,,,13.0,7.0,13.0,,,,298.0,,C:\sw16029_standard_ascii\door_2_12_assembly_exact.step,,,plastic_bushing,top_from_half,-2.0,2/12,298.0,,,,,,,,,,,,,,,
SW_door_hardware_plastic_bushing_05_R04,door_hardware_step_repositioned,door_local_coordinate,R,4,,,,,validated_exact_door_hardware_step,real hardware geometry from selected gold door assembly; y position follows door-local relation,,,467.0,949.0,-7.0,,,,,,,,,,,,,,,,,,,,,,,13.0,7.0,13.0,,,,298.0,,C:\sw16029_standard_ascii\door_2_12_assembly_exact.step,,,plastic_bushing,bottom_from_half,2.0,2/12,298.0,,,,,,,,,,,,,,,
SW_door_hardware_door_hinge_pin_06_R04,door_hardware_step_repositioned,door_local_coordinate,R,4,,,,,validated_exact_door_hardware_step,real hardware geometry from selected gold door assembly; y position follows door-local relation,,,467.0,937.3,-7.0,,,,,,,,,,,,,,,,,,,,,,,6.0,87.0,6.0,,,,298.0,,C:\sw16029_standard_ascii\door_2_12_assembly_exact.step,,,door_hinge_pin,bottom_from_half,-9.7,2/12,298.0,,,,,,,,,,,,,,,
SW_door_hardware_hinge_retainer_plate_07_R04,door_hardware_step_repositioned,door_local_coordinate,R,4,,,,,validated_exact_door_hardware_step,real hardware geometry from selected gold door assembly; y position follows door-local relation,,,467.0,1215.3,-7.724,,,,,,,,,,,,,,,,,,,,,,,10.0,0.8,8.553,,,,298.0,,C:\sw16029_standard_ascii\door_2_12_assembly_exact.step,,,hinge_retainer_plate,top_from_half,-29.7,2/12,298.0,,,,,,,,,,,,,,,
SW_door_hardware_hinge_retainer_plate_08_R04,door_hardware_step_repositioned,door_local_coordinate,R,4,,,,,validated_exact_door_hardware_step,real hardware geometry from selected gold door assembly; y position follows door-local relation,,,467.0,976.2,-7.724,,,,,,,,,,,,,,,,,,,,,,,10.0,0.8,8.553,,,,298.0,,C:\sw16029_standard_ascii\door_2_12_assembly_exact.step,,,hinge_retainer_plate,bottom_from_half,29.2,2/12,298.0,,,,,,,,,,,,,,,
SW_door_hardware_electric_lock_hook_09_R04,door_hardware_step_repositioned,door_local_coordinate,R,4,,,,,validated_exact_door_hardware_step,real hardware geometry from selected gold door assembly; y position follows door-local relation,,,55.0,1096.0,-25.944,,,,,,,,,,,,,,,,,,,,,,,20.55,34.04,29.288,,,,298.0,,C:\sw16029_standard_ascii\door_2_12_assembly_exact.step,,,electric_lock_hook,center_offset,0.0,2/12,298.0,,,,,,,,,,,,,,,
SW_exact_sheetmetal_door_panel_door_2_12_panel_template_R04,door_module,door_local_coordinate,R,4,,,947.0,1245.0,validated_solidworks_panel_step,"door drives panel, weldment, rib, lock, hinge and local hardware references",,,258.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.0,door_2_12_panel_template,C:\sw16029_standard_ascii\door_2_12_assembly.step,,1.0,,,,,298.0,437.0,475.4,334.4,0.8,15.0,55.0,1096.0,enabled_by_2_12_dxf_and_step_signature,467.0,,,,,,
META_left_vertical_bend_R04,door_bend_semantic_feature,door_local_coordinate,R,4,39.4,40.6,947.0,1245.0,ordinary_door_bend_semantic_gold_verified,left side return bend; flat extra each side = 19.2; semantic feature verified from ordinary 1/12..6/12 DXF flat size and generated formed bbox,,,40.0,1096.0,0.8,,,,,,,,,,,,,,,,,,,,,,,1.2,298.0,1.2,,,,298.0,,,,,,,,,,,475.4,334.4,0.8,15.0,,,,,left_vertical_bend,1.0,19.2,298.0,90,Y
META_right_vertical_bend_R04,door_bend_semantic_feature,door_local_coordinate,R,4,476.4,477.6,947.0,1245.0,ordinary_door_bend_semantic_gold_verified,right side return bend; flat extra each side = 19.2; semantic feature verified from ordinary 1/12..6/12 DXF flat size and generated formed bbox,,,477.0,1096.0,0.8,,,,,,,,,,,,,,,,,,,,,,,1.2,298.0,1.2,,,,298.0,,,,,,,,,,,475.4,334.4,0.8,15.0,,,,,right_vertical_bend,1.0,19.2,298.0,90,Y
META_bottom_horizontal_bend_R04,door_bend_semantic_feature,door_local_coordinate,R,4,40.0,477.0,946.4,947.6,ordinary_door_bend_semantic_gold_verified,bottom return bend; flat extra each end = 18.2; semantic feature verified from ordinary 1/12..6/12 DXF flat size and generated formed bbox,,,258.5,947.0,0.8,,,,,,,,,,,,,,,,,,,,,,,437.0,1.2,1.2,,,,298.0,,,,,,,,,,,475.4,334.4,0.8,15.0,,,,,bottom_horizontal_bend,1.0,18.2,437.0,90,X
META_top_horizontal_bend_R04,door_bend_semantic_feature,door_local_coordinate,R,4,40.0,477.0,1244.4,1245.6,ordinary_door_bend_semantic_gold_verified,top return bend; flat extra each end = 18.2; semantic feature verified from ordinary 1/12..6/12 DXF flat size and generated formed bbox,,,258.5,1245.0,0.8,,,,,,,,,,,,,,,,,,,,,,,437.0,1.2,1.2,,,,298.0,,,,,,,,,,,475.4,334.4,0.8,15.0,,,,,top_horizontal_bend,1.0,18.2,437.0,90,X
REF_lock_hole_center_R04,lock_hole_reference,door_local_coordinate,R,4,53.0,57.0,1094.0,1098.0,gold_standard_sw_transform_step_verified,ordinary 1/12..6/12 lock center basis; SW v002 and exact STEP verify lock-side hardware local_y=0 = door center,,,55.0,1096.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.0,,,,,,,,,,,,,,,,,,,,,,,,
REF_lock_mount_hole_upper_R04,lock_mount_hole_reference,door_local_coordinate,R,4,54.0,56.0,1120.0,1122.0,dxf_step_verified_only_for_2_12_panel,R1 lock mount hole pair exists in 2/12 door panel DXF and STEP signature,,,55.0,1121.0,0.2,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,298.0,,,,,,,,,,,,,,,,,,,,,,,,
REF_lock_mount_hole_lower_R04,lock_mount_hole_reference,door_local_coordinate,R,4,54.0,56.0,1070.0,1072.0,dxf_step_verified_only_for_2_12_panel,R1 lock mount hole pair exists in 2/12 door panel DXF and STEP signature,,,55.0,1071.0,0.2,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,298.0,,,,,,,,,,,,,,,,,,,,,,,,
REF_side_arc_relief_R04,side_arc_relief_cut,door_local_coordinate,R,4,38.0,42.0,1094.0,1098.0,gold_dxf_flat_pattern_semantic,R2 side relief arc from ordinary door panel DXF; visible geometry cut in folded panel,,,40.0,1096.0,0.2,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,298.0,,,,,,,,,,,,,,,,,,,,,,,,
REF_electric_lock_hook_R04,lock_hook_reference,door_local_coordinate,R,4,51.0,59.0,1090.0,1102.0,gold_standard_sw_transform_step_verified,door-local dx=203.5 dy=0 dz=-11.3; verified from SolidWorks v002 transform and exact STEP centered candidate,,,55.0,1096.0,-11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.0,,,,,,,,,,,,,,,,,,,,,,,,
