item,type,driver,column,row,x_min,x_max,y_min,y_max,source_level,note,module,part_group,x_center,y_center,z_center,diameter,radius,cut_axis,feature_class,assembly_label,component_name,component_path,parent_component,parent_transform_found,fixed,matrix_status,local_x_mm,local_y_mm,local_z_mm,raw_transform_x_center,raw_transform_y_center,raw_transform_z_center,bbox_center_x,bbox_center_y,bbox_center_z,z_min,z_max,x_len,y_len,z_len,geometry_source,step_source,width_variant_adjustment,door_height,template_name,template_source,template_source_length,template_scale_y,hardware_type,y_relation,y_offset,template_unit,template_height,door_width,flat_width,flat_height,sheet_thickness,return_depth,lock_hole_center_x,lock_hole_center_y,lock_mount_hole_policy,hinge_axis_x,bend_id,bend_radius,flat_extra_mm,formed_length_mm,bend_angle_deg,line_axis
SW_exact_sheetmetal_door_panel_gold_seam_signature_W437_H254429_step_valid_p4_golds131164_R03,door_module,door_local_coordinate,R,3,,,554.857,809.286,freecad_gold_seam_production_signature_candidate,"door drives panel, weldment, rib, lock, hinge and local hardware references",,,258.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.429,gold_seam_signature_W437_H254429_step_valid_p4_golds131164,C:\sw16029_standard_ascii\door_panel_W437_H254429_gold_seam_strict_step_valid_p4_golds131164.step,,1.0,,,,,254.429,437.0,475.4,290.829,0.8,15.0,55.0,682.071,suppressed_for_non_2_12_panel_dxf_and_step_signature,467.0,,,,,,
META_left_vertical_bend_R03,door_bend_semantic_feature,door_local_coordinate,R,3,39.4,40.6,554.857,809.286,ordinary_door_bend_semantic_gold_verified,left side return bend; flat extra each side = 19.2; semantic feature verified from ordinary 1/12..6/12 DXF flat size and generated formed bbox,,,40.0,682.071,0.8,,,,,,,,,,,,,,,,,,,,,,,1.2,254.429,1.2,,,,254.429,,,,,,,,,,,475.4,290.829,0.8,15.0,,,,,left_vertical_bend,1.0,19.2,254.429,90,Y
META_right_vertical_bend_R03,door_bend_semantic_feature,door_local_coordinate,R,3,476.4,477.6,554.857,809.286,ordinary_door_bend_semantic_gold_verified,right side return bend; flat extra each side = 19.2; semantic feature verified from ordinary 1/12..6/12 DXF flat size and generated formed bbox,,,477.0,682.071,0.8,,,,,,,,,,,,,,,,,,,,,,,1.2,254.429,1.2,,,,254.429,,,,,,,,,,,475.4,290.829,0.8,15.0,,,,,right_vertical_bend,1.0,19.2,254.429,90,Y
META_bottom_horizontal_bend_R03,door_bend_semantic_feature,door_local_coordinate,R,3,40.0,477.0,554.257,555.457,ordinary_door_bend_semantic_gold_verified,bottom return bend; flat extra each end = 18.2; semantic feature verified from ordinary 1/12..6/12 DXF flat size and generated formed bbox,,,258.5,554.857,0.8,,,,,,,,,,,,,,,,,,,,,,,437.0,1.2,1.2,,,,254.429,,,,,,,,,,,475.4,290.829,0.8,15.0,,,,,bottom_horizontal_bend,1.0,18.2,437.0,90,X
META_top_horizontal_bend_R03,door_bend_semantic_feature,door_local_coordinate,R,3,40.0,477.0,808.686,809.886,ordinary_door_bend_semantic_gold_verified,top return bend; flat extra each end = 18.2; semantic feature verified from ordinary 1/12..6/12 DXF flat size and generated formed bbox,,,258.5,809.286,0.8,,,,,,,,,,,,,,,,,,,,,,,437.0,1.2,1.2,,,,254.429,,,,,,,,,,,475.4,290.829,0.8,15.0,,,,,top_horizontal_bend,1.0,18.2,437.0,90,X
REF_lock_hole_center_R03,lock_hole_reference,door_local_coordinate,R,3,53.0,57.0,680.071,684.071,gold_standard_sw_transform_step_verified,ordinary 1/12..6/12 lock center basis; SW v002 and exact STEP verify lock-side hardware local_y=0 = door center,,,55.0,682.071,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.429,,,,,,,,,,,,,,,,,,,,,,,,
REF_side_arc_relief_R03,side_arc_relief_cut,door_local_coordinate,R,3,38.0,42.0,680.071,684.071,gold_dxf_flat_pattern_semantic,R2 side relief arc from ordinary door panel DXF; visible geometry cut in folded panel,,,40.0,682.071,0.2,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,254.429,,,,,,,,,,,,,,,,,,,,,,,,
REF_electric_lock_hook_R03,lock_hook_reference,door_local_coordinate,R,3,51.0,59.0,676.071,688.071,gold_standard_sw_transform_step_verified,door-local dx=203.5 dy=0 dz=-11.3; verified from SolidWorks v002 transform and exact STEP centered candidate,,,55.0,682.071,-11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.429,,,,,,,,,,,,,,,,,,,,,,,,
REF_u_lock_hook_pad_R03,lock_pad_reference,door_local_coordinate,R,3,49.0,61.0,672.071,692.071,gold_standard_sw_transform_step_verified,door-local dx=203.5 dy=0 dz=-10.5; verified from SolidWorks v002 transform and exact STEP centered candidate,,,55.0,682.071,-10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.429,,,,,,,,,,,,,,,,,,,,,,,,
REF_plastic_bushing_top_R03,plastic_bushing_reference,door_local_coordinate,R,3,463.0,471.0,806.786,814.786,ordinary_door_series_hardware_relation_gold_verified,door-local hinge-side top bushing reference; series audit verifies y = door_center_y + door_height/2 + 1.5,,,467.0,810.786,-7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.429,,,,,,,,,,,,,,,,,,,,,,,,
REF_hinge_panel_hole_top_R03,hinge_panel_hole_reference,door_local_coordinate,R,3,461.9,472.1,809.786,819.986,gold_dxf_flat_pattern_semantic,hinge-side panel hole r=5.1; y = door_center_y + door_height/2 + 5.6,,,467.0,814.886,0.2,,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,254.429,,,,,,,,,,,,,,,,,,,,,,,,
REF_plastic_bushing_bottom_R03,plastic_bushing_reference,door_local_coordinate,R,3,463.0,471.0,549.357,557.357,ordinary_door_series_hardware_relation_gold_verified,door-local hinge-side bottom bushing reference; series audit verifies y = door_center_y - door_height/2 - 1.5,,,467.0,553.357,-7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.429,,,,,,,,,,,,,,,,,,,,,,,,
REF_hinge_panel_hole_bottom_R03,hinge_panel_hole_reference,door_local_coordinate,R,3,461.9,472.1,544.157,554.357,gold_dxf_flat_pattern_semantic,hinge-side panel hole r=5.1; y = door_center_y - door_height/2 - 5.6,,,467.0,549.257,0.2,,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,254.429,,,,,,,,,,,,,,,,,,,,,,,,
REF_hinge_pin_bottom_R03,hinge_pin_reference,door_local_coordinate,R,3,464.0,470.0,538.157,552.157,ordinary_door_series_hardware_relation_gold_verified,door-local lower hinge pin reference; series audit verifies y = door_center_y - door_height/2 - 9.7,,,467.0,545.157,-7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.429,,,,,,,,,,,,,,,,,,,,,,,,
REF_circlip_top_R03,circlip_reference,door_local_coordinate,R,3,462.0,472.0,779.586,780.386,ordinary_door_series_hardware_relation_gold_verified,door-local top circlip reference; series audit verifies y = door_center_y + door_height/2 - 29.3,,,467.0,779.986,-7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.429,,,,,,,,,,,,,,,,,,,,,,,,
REF_circlip_bottom_R03,circlip_reference,door_local_coordinate,R,3,462.0,472.0,584.057,584.857,ordinary_door_series_hardware_relation_gold_verified,door-local bottom circlip reference; series audit verifies y = door_center_y - door_height/2 + 29.6,,,467.0,584.457,-7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.429,,,,,,,,,,,,,,,,,,,,,,,,
SW_rebuilt_sheetmetal_rib_rib_length_rule_W88p4_L243p929_R04,door_rib,door_local_coordinate,R,4,,,,,gold_rib_extrusion_length_rule_verified,"rib length = door_height - 10.5; exact STEP when available, otherwise scaled from nearest rib template",,,258.5,943.5,,,,,,,,,,,,,,,,,,,,,,-14.8,-0.8,88.4,243.929,14.0,,,,254.429,rib_length_rule_W88p4_L243p929,D:\机械结构工程师智能体\outputs\freecad\locker_16029_rib_length_rule_W88p4_L243p929_v1.step,243.929,1.0,,,,,,,,,,,,,,,,,,,,
SW_door_hardware_latch_mount_plate_01_R04,door_hardware_step_repositioned,door_local_coordinate,R,4,,,,,ordinary_door_series_hardware_relation_gold_verified,real hardware geometry from selected gold door assembly; y position follows door-local relation,,,467.0,1055.914,-7.4,,,,,,,,,,,,,,,,,,,,,,,18.0,28.0,13.2,,,,254.429,,C:\sw16029_standard_ascii\door_2_12_assembly_exact.step,,,latch_mount_plate,top_from_half,-14.8,2/12,298.0,,,,,,,,,,,,,,,
SW_door_hardware_latch_mount_plate_02_R04,door_hardware_step_repositioned,door_local_coordinate,R,4,,,,,ordinary_door_series_hardware_relation_gold_verified,real hardware geometry from selected gold door assembly; y position follows door-local relation,,,467.0,831.086,-7.4,,,,,,,,,,,,,,,,,,,,,,,18.0,28.0,13.2,,,,254.429,,C:\sw16029_standard_ascii\door_2_12_assembly_exact.step,,,latch_mount_plate,bottom_from_half,14.8,2/12,298.0,,,,,,,,,,,,,,,
SW_door_hardware_u_lock_hook_pad_03_R04,door_hardware_step_repositioned,door_local_coordinate,R,4,,,,,ordinary_door_series_hardware_relation_gold_verified,real hardware geometry from selected gold door assembly; y position follows door-local relation,,,55.0,943.5,-6.05,,,,,,,,,,,,,,,,,,,,,,,24.8,70.0,10.5,,,,254.429,,C:\sw16029_standard_ascii\door_2_12_assembly_exact.step,,,u_lock_hook_pad,center_offset,0.0,2/12,298.0,,,,,,,,,,,,,,,
SW_door_hardware_plastic_bushing_04_R04,door_hardware_step_repositioned,door_local_coordinate,R,4,,,,,ordinary_door_series_hardware_relation_gold_verified,real hardware geometry from selected gold door assembly; y position follows door-local relation,,,467.0,1068.714,-7.0,,,,,,,,,,,,,,,,,,,,,,,13.0,7.0,13.0,,,,254.429,,C:\sw16029_standard_ascii\door_2_12_assembly_exact.step,,,plastic_bushing,top_from_half,-2.0,2/12,298.0,,,,,,,,,,,,,,,
SW_door_hardware_plastic_bushing_05_R04,door_hardware_step_repositioned,door_local_coordinate,R,4,,,,,ordinary_door_series_hardware_relation_gold_verified,real hardware geometry from selected gold door assembly; y position follows door-local relation,,,467.0,818.286,-7.0,,,,,,,,,,,,,,,,,,,,,,,13.0,7.0,13.0,,,,254.429,,C:\sw16029_standard_ascii\door_2_12_assembly_exact.step,,,plastic_bushing,bottom_from_half,2.0,2/12,298.0,,,,,,,,,,,,,,,
SW_door_hardware_door_hinge_pin_06_R04,door_hardware_step_repositioned,door_local_coordinate,R,4,,,,,ordinary_door_series_hardware_relation_gold_verified,real hardware geometry from selected gold door assembly; y position follows door-local relation,,,467.0,806.586,-7.0,,,,,,,,,,,,,,,,,,,,,,,6.0,87.0,6.0,,,,254.429,,C:\sw16029_standard_ascii\door_2_12_assembly_exact.step,,,door_hinge_pin,bottom_from_half,-9.7,2/12,298.0,,,,,,,,,,,,,,,
SW_door_hardware_hinge_retainer_plate_07_R04,door_hardware_step_repositioned,door_local_coordinate,R,4,,,,,ordinary_door_series_hardware_relation_gold_verified,real hardware geometry from selected gold door assembly; y position follows door-local relation,,,467.0,1041.014,-7.724,,,,,,,,,,,,,,,,,,,,,,,10.0,0.8,8.553,,,,254.429,,C:\sw16029_standard_ascii\door_2_12_assembly_exact.step,,,hinge_retainer_plate,top_from_half,-29.7,2/12,298.0,,,,,,,,,,,,,,,
SW_door_hardware_hinge_retainer_plate_08_R04,door_hardware_step_repositioned,door_local_coordinate,R,4,,,,,ordinary_door_series_hardware_relation_gold_verified,real hardware geometry from selected gold door assembly; y position follows door-local relation,,,467.0,845.486,-7.724,,,,,,,,,,,,,,,,,,,,,,,10.0,0.8,8.553,,,,254.429,,C:\sw16029_standard_ascii\door_2_12_assembly_exact.step,,,hinge_retainer_plate,bottom_from_half,29.2,2/12,298.0,,,,,,,,,,,,,,,
SW_door_hardware_electric_lock_hook_09_R04,door_hardware_step_repositioned,door_local_coordinate,R,4,,,,,ordinary_door_series_hardware_relation_gold_verified,real hardware geometry from selected gold door assembly; y position follows door-local relation,,,55.0,943.5,-25.944,,,,,,,,,,,,,,,,,,,,,,,20.55,34.04,29.288,,,,254.429,,C:\sw16029_standard_ascii\door_2_12_assembly_exact.step,,,electric_lock_hook,center_offset,0.0,2/12,298.0,,,,,,,,,,,,,,,
SW_exact_sheetmetal_door_panel_gold_seam_signature_W437_H254429_step_valid_p4_golds131164_R04,door_module,door_local_coordinate,R,4,,,816.286,1070.714,freecad_gold_seam_production_signature_candidate,"door drives panel, weldment, rib, lock, hinge and local hardware references",,,258.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.429,gold_seam_signature_W437_H254429_step_valid_p4_golds131164,C:\sw16029_standard_ascii\door_panel_W437_H254429_gold_seam_strict_step_valid_p4_golds131164.step,,1.0,,,,,254.429,437.0,475.4,290.829,0.8,15.0,55.0,943.5,suppressed_for_non_2_12_panel_dxf_and_step_signature,467.0,,,,,,
META_left_vertical_bend_R04,door_bend_semantic_feature,door_local_coordinate,R,4,39.4,40.6,816.286,1070.714,ordinary_door_bend_semantic_gold_verified,left side return bend; flat extra each side = 19.2; semantic feature verified from ordinary 1/12..6/12 DXF flat size and generated formed bbox,,,40.0,943.5,0.8,,,,,,,,,,,,,,,,,,,,,,,1.2,254.429,1.2,,,,254.429,,,,,,,,,,,475.4,290.829,0.8,15.0,,,,,left_vertical_bend,1.0,19.2,254.429,90,Y
META_right_vertical_bend_R04,door_bend_semantic_feature,door_local_coordinate,R,4,476.4,477.6,816.286,1070.714,ordinary_door_bend_semantic_gold_verified,right side return bend; flat extra each side = 19.2; semantic feature verified from ordinary 1/12..6/12 DXF flat size and generated formed bbox,,,477.0,943.5,0.8,,,,,,,,,,,,,,,,,,,,,,,1.2,254.429,1.2,,,,254.429,,,,,,,,,,,475.4,290.829,0.8,15.0,,,,,right_vertical_bend,1.0,19.2,254.429,90,Y
META_bottom_horizontal_bend_R04,door_bend_semantic_feature,door_local_coordinate,R,4,40.0,477.0,815.686,816.886,ordinary_door_bend_semantic_gold_verified,bottom return bend; flat extra each end = 18.2; semantic feature verified from ordinary 1/12..6/12 DXF flat size and generated formed bbox,,,258.5,816.286,0.8,,,,,,,,,,,,,,,,,,,,,,,437.0,1.2,1.2,,,,254.429,,,,,,,,,,,475.4,290.829,0.8,15.0,,,,,bottom_horizontal_bend,1.0,18.2,437.0,90,X
META_top_horizontal_bend_R04,door_bend_semantic_feature,door_local_coordinate,R,4,40.0,477.0,1070.114,1071.314,ordinary_door_bend_semantic_gold_verified,top return bend; flat extra each end = 18.2; semantic feature verified from ordinary 1/12..6/12 DXF flat size and generated formed bbox,,,258.5,1070.714,0.8,,,,,,,,,,,,,,,,,,,,,,,437.0,1.2,1.2,,,,254.429,,,,,,,,,,,475.4,290.829,0.8,15.0,,,,,top_horizontal_bend,1.0,18.2,437.0,90,X
REF_lock_hole_center_R04,lock_hole_reference,door_local_coordinate,R,4,53.0,57.0,941.5,945.5,gold_standard_sw_transform_step_verified,ordinary 1/12..6/12 lock center basis; SW v002 and exact STEP verify lock-side hardware local_y=0 = door center,,,55.0,943.5,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.429,,,,,,,,,,,,,,,,,,,,,,,,
REF_side_arc_relief_R04,side_arc_relief_cut,door_local_coordinate,R,4,38.0,42.0,941.5,945.5,gold_dxf_flat_pattern_semantic,R2 side relief arc from ordinary door panel DXF; visible geometry cut in folded panel,,,40.0,943.5,0.2,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,254.429,,,,,,,,,,,,,,,,,,,,,,,,
REF_electric_lock_hook_R04,lock_hook_reference,door_local_coordinate,R,4,51.0,59.0,937.5,949.5,gold_standard_sw_transform_step_verified,door-local dx=203.5 dy=0 dz=-11.3; verified from SolidWorks v002 transform and exact STEP centered candidate,,,55.0,943.5,-11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.429,,,,,,,,,,,,,,,,,,,,,,,,
REF_u_lock_hook_pad_R04,lock_pad_reference,door_local_coordinate,R,4,49.0,61.0,933.5,953.5,gold_standard_sw_transform_step_verified,door-local dx=203.5 dy=0 dz=-10.5; verified from SolidWorks v002 transform and exact STEP centered candidate,,,55.0,943.5,-10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.429,,,,,,,,,,,,,,,,,,,,,,,,
REF_plastic_bushing_top_R04,plastic_bushing_reference,door_local_coordinate,R,4,463.0,471.0,1068.214,1076.214,ordinary_door_series_hardware_relation_gold_verified,door-local hinge-side top bushing reference; series audit verifies y = door_center_y + door_height/2 + 1.5,,,467.0,1072.214,-7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.429,,,,,,,,,,,,,,,,,,,,,,,,
REF_hinge_panel_hole_top_R04,hinge_panel_hole_reference,door_local_coordinate,R,4,461.9,472.1,1071.214,1081.414,gold_dxf_flat_pattern_semantic,hinge-side panel hole r=5.1; y = door_center_y + door_height/2 + 5.6,,,467.0,1076.314,0.2,,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,254.429,,,,,,,,,,,,,,,,,,,,,,,,
REF_plastic_bushing_bottom_R04,plastic_bushing_reference,door_local_coordinate,R,4,463.0,471.0,810.786,818.786,ordinary_door_series_hardware_relation_gold_verified,door-local hinge-side bottom bushing reference; series audit verifies y = door_center_y - door_height/2 - 1.5,,,467.0,814.786,-7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.429,,,,,,,,,,,,,,,,,,,,,,,,
REF_hinge_panel_hole_bottom_R04,hinge_panel_hole_reference,door_local_coordinate,R,4,461.9,472.1,805.586,815.786,gold_dxf_flat_pattern_semantic,hinge-side panel hole r=5.1; y = door_center_y - door_height/2 - 5.6,,,467.0,810.686,0.2,,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,254.429,,,,,,,,,,,,,,,,,,,,,,,,
REF_hinge_pin_bottom_R04,hinge_pin_reference,door_local_coordinate,R,4,464.0,470.0,799.586,813.586,ordinary_door_series_hardware_relation_gold_verified,door-local lower hinge pin reference; series audit verifies y = door_center_y - door_height/2 - 9.7,,,467.0,806.586,-7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.429,,,,,,,,,,,,,,,,,,,,,,,,
REF_circlip_top_R04,circlip_reference,door_local_coordinate,R,4,462.0,472.0,1041.014,1041.814,ordinary_door_series_hardware_relation_gold_verified,door-local top circlip reference; series audit verifies y = door_center_y + door_height/2 - 29.3,,,467.0,1041.414,-7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.429,,,,,,,,,,,,,,,,,,,,,,,,
REF_circlip_bottom_R04,circlip_reference,door_local_coordinate,R,4,462.0,472.0,845.486,846.286,ordinary_door_series_hardware_relation_gold_verified,door-local bottom circlip reference; series audit verifies y = door_center_y - door_height/2 + 29.6,,,467.0,845.886,-7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.429,,,,,,,,,,,,,,,,,,,,,,,,
SW_rebuilt_sheetmetal_rib_rib_length_rule_W88p4_L243p929_R05,door_rib,door_local_coordinate,R,5,,,,,gold_rib_extrusion_length_rule_verified,"rib length = door_height - 10.5; exact STEP when available, otherwise scaled from nearest rib template",,,258.5,1204.929,,,,,,,,,,,,,,,,,,,,,,-14.8,-0.8,88.4,243.929,14.0,,,,254.429,rib_length_rule_W88p4_L243p929,D:\机械结构工程师智能体\outputs\freecad\locker_16029_rib_length_rule_W88p4_L243p929_v1.step,243.929,1.0,,,,,,,,,,,,,,,,,,,,
SW_door_hardware_latch_mount_plate_01_R05,door_hardware_step_repositioned,door_local_coordinate,R,5,,,,,ordinary_door_series_hardware_relation_gold_verified,real hardware geometry from selected gold door assembly; y position follows door-local relation,,,467.0,1317.343,-7.4,,,,,,,,,,,,,,,,,,,,,,,18.0,28.0,13.2,,,,254.429,,C:\sw16029_standard_ascii\door_2_12_assembly_exact.step,,,latch_mount_plate,top_from_half,-14.8,2/12,298.0,,,,,,,,,,,,,,,
SW_door_hardware_latch_mount_plate_02_R05,door_hardware_step_repositioned,door_local_coordinate,R,5,,,,,ordinary_door_series_hardware_relation_gold_verified,real hardware geometry from selected gold door assembly; y position follows door-local relation,,,467.0,1092.514,-7.4,,,,,,,,,,,,,,,,,,,,,,,18.0,28.0,13.2,,,,254.429,,C:\sw16029_standard_ascii\door_2_12_assembly_exact.step,,,latch_mount_plate,bottom_from_half,14.8,2/12,298.0,,,,,,,,,,,,,,,
SW_door_hardware_u_lock_hook_pad_03_R05,door_hardware_step_repositioned,door_local_coordinate,R,5,,,,,ordinary_door_series_hardware_relation_gold_verified,real hardware geometry from selected gold door assembly; y position follows door-local relation,,,55.0,1204.929,-6.05,,,,,,,,,,,,,,,,,,,,,,,24.8,70.0,10.5,,,,254.429,,C:\sw16029_standard_ascii\door_2_12_assembly_exact.step,,,u_lock_hook_pad,center_offset,0.0,2/12,298.0,,,,,,,,,,,,,,,
SW_door_hardware_plastic_bushing_04_R05,door_hardware_step_repositioned,door_local_coordinate,R,5,,,,,ordinary_door_series_hardware_relation_gold_verified,real hardware geometry from selected gold door assembly; y position follows door-local relation,,,467.0,1330.143,-7.0,,,,,,,,,,,,,,,,,,,,,,,13.0,7.0,13.0,,,,254.429,,C:\sw16029_standard_ascii\door_2_12_assembly_exact.step,,,plastic_bushing,top_from_half,-2.0,2/12,298.0,,,,,,,,,,,,,,,
SW_door_hardware_plastic_bushing_05_R05,door_hardware_step_repositioned,door_local_coordinate,R,5,,,,,ordinary_door_series_hardware_relation_gold_verified,real hardware geometry from selected gold door assembly; y position follows door-local relation,,,467.0,1079.714,-7.0,,,,,,,,,,,,,,,,,,,,,,,13.0,7.0,13.0,,,,254.429,,C:\sw16029_standard_ascii\door_2_12_assembly_exact.step,,,plastic_bushing,bottom_from_half,2.0,2/12,298.0,,,,,,,,,,,,,,,
SW_door_hardware_door_hinge_pin_06_R05,door_hardware_step_repositioned,door_local_coordinate,R,5,,,,,ordinary_door_series_hardware_relation_gold_verified,real hardware geometry from selected gold door assembly; y position follows door-local relation,,,467.0,1068.014,-7.0,,,,,,,,,,,,,,,,,,,,,,,6.0,87.0,6.0,,,,254.429,,C:\sw16029_standard_ascii\door_2_12_assembly_exact.step,,,door_hinge_pin,bottom_from_half,-9.7,2/12,298.0,,,,,,,,,,,,,,,
SW_door_hardware_hinge_retainer_plate_07_R05,door_hardware_step_repositioned,door_local_coordinate,R,5,,,,,ordinary_door_series_hardware_relation_gold_verified,real hardware geometry from selected gold door assembly; y position follows door-local relation,,,467.0,1302.443,-7.724,,,,,,,,,,,,,,,,,,,,,,,10.0,0.8,8.553,,,,254.429,,C:\sw16029_standard_ascii\door_2_12_assembly_exact.step,,,hinge_retainer_plate,top_from_half,-29.7,2/12,298.0,,,,,,,,,,,,,,,
SW_door_hardware_hinge_retainer_plate_08_R05,door_hardware_step_repositioned,door_local_coordinate,R,5,,,,,ordinary_door_series_hardware_relation_gold_verified,real hardware geometry from selected gold door assembly; y position follows door-local relation,,,467.0,1106.914,-7.724,,,,,,,,,,,,,,,,,,,,,,,10.0,0.8,8.553,,,,254.429,,C:\sw16029_standard_ascii\door_2_12_assembly_exact.step,,,hinge_retainer_plate,bottom_from_half,29.2,2/12,298.0,,,,,,,,,,,,,,,
SW_door_hardware_electric_lock_hook_09_R05,door_hardware_step_repositioned,door_local_coordinate,R,5,,,,,ordinary_door_series_hardware_relation_gold_verified,real hardware geometry from selected gold door assembly; y position follows door-local relation,,,55.0,1204.929,-25.944,,,,,,,,,,,,,,,,,,,,,,,20.55,34.04,29.288,,,,254.429,,C:\sw16029_standard_ascii\door_2_12_assembly_exact.step,,,electric_lock_hook,center_offset,0.0,2/12,298.0,,,,,,,,,,,,,,,
SW_exact_sheetmetal_door_panel_gold_seam_signature_W437_H254429_step_valid_p4_golds131164_R05,door_module,door_local_coordinate,R,5,,,1077.714,1332.143,freecad_gold_seam_production_signature_candidate,"door drives panel, weldment, rib, lock, hinge and local hardware references",,,258.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.429,gold_seam_signature_W437_H254429_step_valid_p4_golds131164,C:\sw16029_standard_ascii\door_panel_W437_H254429_gold_seam_strict_step_valid_p4_golds131164.step,,1.0,,,,,254.429,437.0,475.4,290.829,0.8,15.0,55.0,1204.929,suppressed_for_non_2_12_panel_dxf_and_step_signature,467.0,,,,,,
META_left_vertical_bend_R05,door_bend_semantic_feature,door_local_coordinate,R,5,39.4,40.6,1077.714,1332.143,ordinary_door_bend_semantic_gold_verified,left side return bend; flat extra each side = 19.2; semantic feature verified from ordinary 1/12..6/12 DXF flat size and generated formed bbox,,,40.0,1204.929,0.8,,,,,,,,,,,,,,,,,,,,,,,1.2,254.429,1.2,,,,254.429,,,,,,,,,,,475.4,290.829,0.8,15.0,,,,,left_vertical_bend,1.0,19.2,254.429,90,Y
META_right_vertical_bend_R05,door_bend_semantic_feature,door_local_coordinate,R,5,476.4,477.6,1077.714,1332.143,ordinary_door_bend_semantic_gold_verified,right side return bend; flat extra each side = 19.2; semantic feature verified from ordinary 1/12..6/12 DXF flat size and generated formed bbox,,,477.0,1204.929,0.8,,,,,,,,,,,,,,,,,,,,,,,1.2,254.429,1.2,,,,254.429,,,,,,,,,,,475.4,290.829,0.8,15.0,,,,,right_vertical_bend,1.0,19.2,254.429,90,Y
META_bottom_horizontal_bend_R05,door_bend_semantic_feature,door_local_coordinate,R,5,40.0,477.0,1077.114,1078.314,ordinary_door_bend_semantic_gold_verified,bottom return bend; flat extra each end = 18.2; semantic feature verified from ordinary 1/12..6/12 DXF flat size and generated formed bbox,,,258.5,1077.714,0.8,,,,,,,,,,,,,,,,,,,,,,,437.0,1.2,1.2,,,,254.429,,,,,,,,,,,475.4,290.829,0.8,15.0,,,,,bottom_horizontal_bend,1.0,18.2,437.0,90,X
META_top_horizontal_bend_R05,door_bend_semantic_feature,door_local_coordinate,R,5,40.0,477.0,1331.543,1332.743,ordinary_door_bend_semantic_gold_verified,top return bend; flat extra each end = 18.2; semantic feature verified from ordinary 1/12..6/12 DXF flat size and generated formed bbox,,,258.5,1332.143,0.8,,,,,,,,,,,,,,,,,,,,,,,437.0,1.2,1.2,,,,254.429,,,,,,,,,,,475.4,290.829,0.8,15.0,,,,,top_horizontal_bend,1.0,18.2,437.0,90,X
REF_lock_hole_center_R05,lock_hole_reference,door_local_coordinate,R,5,53.0,57.0,1202.929,1206.929,gold_standard_sw_transform_step_verified,ordinary 1/12..6/12 lock center basis; SW v002 and exact STEP verify lock-side hardware local_y=0 = door center,,,55.0,1204.929,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.429,,,,,,,,,,,,,,,,,,,,,,,,
REF_side_arc_relief_R05,side_arc_relief_cut,door_local_coordinate,R,5,38.0,42.0,1202.929,1206.929,gold_dxf_flat_pattern_semantic,R2 side relief arc from ordinary door panel DXF; visible geometry cut in folded panel,,,40.0,1204.929,0.2,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,254.429,,,,,,,,,,,,,,,,,,,,,,,,
REF_electric_lock_hook_R05,lock_hook_reference,door_local_coordinate,R,5,51.0,59.0,1198.929,1210.929,gold_standard_sw_transform_step_verified,door-local dx=203.5 dy=0 dz=-11.3; verified from SolidWorks v002 transform and exact STEP centered candidate,,,55.0,1204.929,-11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.429,,,,,,,,,,,,,,,,,,,,,,,,
REF_u_lock_hook_pad_R05,lock_pad_reference,door_local_coordinate,R,5,49.0,61.0,1194.929,1214.929,gold_standard_sw_transform_step_verified,door-local dx=203.5 dy=0 dz=-10.5; verified from SolidWorks v002 transform and exact STEP centered candidate,,,55.0,1204.929,-10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.429,,,,,,,,,,,,,,,,,,,,,,,,
